ent_id,ent_name,category
3571,血液透析,Treatment
3627,严格控制血糖,Treatment
3636,抗阻力运动,Treatment
3673,抗阻力、有氧运动,Treatment
3728,RNA干扰技术抑制,Treatment
3776,运动治疗,Treatment
3848,早期抗凝,Treatment
3857,静滴生理盐水,Treatment
3870,抗炎疗法,Treatment
3904,护肝,Treatment
3910,连续限食,Treatment
3932,MSCs移植治疗,Treatment
3942,内照射,Treatment
3958,血透,Treatment
3978,溶石疗法,Treatment
4006,极化液,Treatment
4019,抗感染治疗,Treatment
4031,减压,Treatment
4168,饮食运动控制,Treatment
4187,水化治疗,Treatment
4243,绝对禁食,Treatment
4291,激素替代治疗,Treatment
4329,佩戴助听器,Treatment
4336,囊肿内注射硬化剂治疗,Treatment
4346,干细胞移植,Treatment
4405,ADF,Treatment
4427,营养管理,Treatment
4506,补液纠酮,Treatment
4527,MHD,Treatment
4582,LGS,Treatment
4622,激光治疗,Treatment
4682,静脉补液,Treatment
4737,补液,Treatment
4775,GnRH泵治疗,Treatment
4822,PLGS,Treatment
4828,极低热量限食,Treatment
4917,局部冷敷,Treatment
4963,下肢缺血截肢,Treatment
4969,50%高蛋白饮食,Treatment
5011,γ刀治疗,Treatment
5014,外放射治疗,Treatment
5037,限水,Treatment
5050,长期高钠饮食,Treatment
5089,间断限食热量限制,Treatment
5193,同种异基因骨髓MSCs移植,Treatment
5194,半卧位,Treatment
5240,免疫抑制疗法,Treatment
5245,预防性眼底光凝治疗,Treatment
5273,TSH抑制治疗,Treatment
5280,肠道激素治疗,Treatment
5300,饥饿疗法,Treatment
5345,严格低嘌呤饮食,Treatment
5351,润滑软膏,Treatment
5442,间充质干细胞移植治疗,Treatment
5456,超低卡路里饮食,Treatment
5471,食欲控制,Treatment
5488,肺癌化疗,Treatment
5530,降压治疗,Treatment
5549,骨髓干细胞治疗,Treatment
5567,抗阻、有氧运动,Treatment
5652,抬高患肢,Treatment
5666,每日热卡限制,Treatment
5719,康复治疗,Treatment
5752,激素治疗,Treatment
5781,131I放射治疗,Treatment
5795,人工肝,Treatment
5803,脂肪酸受体活化,Treatment
5834,核医学131I治疗,Treatment
5869,放射性131I治疗,Treatment
5957,血液透析治疗,Treatment
5963,单一雌激素,Treatment
5982,生活方式干预,Treatment
5983,靶向治疗,Treatment
5992,长期补充高钠,Treatment
6067,抗感染,Treatment
6217,戒烟,Treatment
6219,50%每日限食,Treatment
6255,饮食治疗,Treatment
6275,人工眼泪,Treatment
6276,25%每日限食,Treatment
6282,VLCD,Treatment
6283,全身支持疗法,Treatment
6369,放射性131I,Treatment
6403,利尿,Treatment
6420,强化生活方式,Treatment
6429,促性腺激素治疗,Treatment
6493,抗抑郁治疗,Treatment
6535,肠内外营养,Treatment
6544,调脂,Treatment
6552,立体定向放射治疗,Treatment
6689,激素替代治,Treatment
6725,同位素治疗,Treatment
6746,球后放疗,Treatment
6766,SAP,Treatment
6885,50%热量限制,Treatment
6893,同位素131I治疗,Treatment
6902,碱化尿液,Treatment
6922,AHST,Treatment
7003,早期强化治疗,Treatment
7035,夜间人工胰岛,Treatment
7041,调脂抗炎,Treatment
7050,护肝治疗,Treatment
7063,Ad5-ACE-shRNA,Treatment
7109,AHST治疗,Treatment
7143,雌孕激素连续联合,Treatment
7174,促排卵治疗,Treatment
7182,放化疗,Treatment
7244,激素抑制治疗,Treatment
7314,双磷酸盐治疗,Treatment
7358,医学营养治疗,Treatment
7389,自身抗原靶向治疗,Treatment
7390,补钠,Treatment
7531,碘补充治疗,Treatment
7599,抗氧化的治疗,Treatment
7618,垂体放疗,Treatment
7702,及时调整降糖治疗方案,Treatment
7732,维持性腹膜透析,Treatment
7807,脂代谢早期干预和管理,Treatment
7857,腹透,Treatment
7901,溶石,Treatment
8025,降脂,Treatment
8074,眼眶照射治疗,Treatment
8191,局部引流换药,Treatment
8217,术后辅助放射性碘治疗,Treatment
8273,iPS细胞自体移植,Treatment
8352,γ刀手术治疗,Treatment
8466,抗阻力运动、有氧运动,Treatment
8468,自体造血干细胞移植,Treatment
8485,radioactiveiodine,Treatment
8506,放疗,Treatment
8609,换药,Treatment
8627,降糖,Treatment
8643,单纯抗阻力运动,Treatment
8653,替代缺乏的激素,Treatment
8684,腔内治疗,Treatment
8702,强化空腹高血糖控制,Treatment
8745,开放根管治疗,Treatment
8790,限食减重,Treatment
8903,GnRH脉冲治疗,Treatment
8921,放血,Treatment
8964,持续肠内营养,Treatment
8986,粪菌移植,Treatment
9003,胰岛β细胞再生治疗,Treatment
9004,输入含糖液体,Treatment
9007,机械通气治疗,Treatment
9061,骨髓内皮祖细胞移植治疗,Treatment
9065,去除感染灶,Treatment
9132,限制进水,Treatment
9141,移植治疗,Treatment
9142,纠正电解质及酸碱平衡紊乱,Treatment
9160,单纯有氧运动,Treatment
9167,中草药治疗,Treatment
9201,放射照射治疗,Treatment
9228,营养神经,Treatment
9233,外照射,Treatment
9327,双水平气道正压通气,Treatment
9377,锻炼,Treatment
9412,生活方式的改变,Treatment
9502,糖皮质激素替代治疗,Treatment
9505,放射治疗,Treatment
9533,肠内/肠外营养,Treatment
9576,血管腔内治疗,Treatment
9584,中西医结合治疗,Treatment
9603,中医药,Treatment
9635,靶向的免疫疗法,Treatment
9657,减小腹围,Treatment
9668,短期极低热量限食,Treatment
9758,每天限食25%,Treatment
9773,补充液体,Treatment
9856,选择性胃十二指肠动脉内输注自体骨髓干细胞,Treatment
9991,维持性血液透析,Treatment
10015,持续肠内/肠外营养,Treatment
10036,改善心功能,Treatment
10037,术后131I治疗,Treatment
10049,RNA干扰,Treatment
10148,术后放射性131I,Treatment
10157,改善血供,Treatment
10160,25%~30%的热量限制,Treatment
10241,皮下胰岛素泵,Treatment
10244,肘前静脉输注外周血干细胞,Treatment
10273,BiPAP,Treatment
10363,放射治疗史,Treatment
10440,限制饮水,Treatment
10449,血液透析滤过,Treatment
10503,低热量饮食(450kcl/d),Treatment
10533,异种间移植hAMSCs,Treatment
10619,基因沉默,Treatment
10635,眼眶放射,Treatment
10651,β细胞再生治疗,Treatment
10687,单纯医学营养治疗,Treatment
10728,异体人脐带MSCs静脉输注治疗,Treatment
10738,免疫干预治疗,Treatment
10779,强化降糖,Treatment
10826,间断极低热量限食方案,Treatment
10832,吸氧,Treatment
10870,置皮条引流,Treatment
10956,服糖,Treatment
10960,限食,Treatment
10976,雌孕激素周期序贯,Treatment
10995,补钙,Treatment
10998,低碳水化合物饮食,Treatment
11060,自动或智能化CPAP,Treatment
11061,GnRH脉冲输注技术,Treatment
11139,甲亢放射性碘治疗,Treatment
11154,有氧运动,Treatment
11160,院外人工胰岛,Treatment
11179,肠道菌群移植,Treatment
11180,饮食干预,Treatment
11191,营养支持治疗,Treatment
11215,溶栓,Treatment
11222,血液滤过,Treatment
11228,移植免疫治疗,Treatment
11234,激素替代,Treatment
11265,血液净化治疗,Treatment
11275,人工胰岛,Treatment
11350,雌孕激素人工周期替代治疗,Treatment
11408,纠正水电解质平衡,Treatment
11447,非激素治疗,Treatment
11456,透析,Treatment
11490,积极补液,Treatment
11590,RNA干扰技术,Treatment
11591,GnRH泵,Treatment
11677,激素治,Treatment
11685,HCG/HMG联合生精治疗,Treatment
11757,纠酮,Treatment
11759,激光光凝治疗,Treatment
11765,乳房整形,Treatment
11828,自体干细胞治疗,Treatment
11887,限食治疗,Treatment
12039,放射性碘治疗,Treatment
12094,放射史,Treatment
12097,hES细胞治疗,Treatment
12122,营养支持,Treatment
12176,心理治疗,Treatment
12225,性激素替代,Treatment
12250,受血液透析治疗,Treatment
12337,有氧或抗阻力运动,Treatment
12352,免疫疗法,Treatment
12389,补钾,Treatment
12405,标准饮食控制,Treatment
12438,GnRHa治疗,Treatment
12503,体外冲击波碎石,Treatment
12581,低脂限食,Treatment
12589,静脉补钠、补水,Treatment
12631,注射靶向抑制ACE基因表达的小干扰RNA重组腺病毒载体,Treatment
12640,基因治疗组,Treatment
12650,生活方式干预减重,Treatment
12720,尽快补液,Treatment
12747,侵袭性方案,Treatment
12793,伽玛刀治疗,Treatment
12827,严格限制饮食,Treatment
12857,维持水电解质平衡,Treatment
12950,制动和减少压力,Treatment
12967,雄激素补充治疗,Treatment
13016,睾酮替代治疗,Treatment
13074,对症治疗,Treatment
13088,PEI,Treatment
13122,极低热量饮食,Treatment
13197,免疫抑制治疗,Treatment
13224,THW,Treatment
13286,排石疗法,Treatment
13290,脐带间充质干细胞治疗,Treatment
13336,再生治疗,Treatment
13363,持续皮下胰岛素输注,Treatment
13388,放射性治疗,Treatment
13389,抑制胰液分泌,Treatment
13408,禁食,Treatment
13430,有氧、抗阻力运动,Treatment
13443,改善微循环,Treatment
13464,胰岛细胞移植,Treatment
13526,干细胞移植治疗,Treatment
13626,干细胞技术,Treatment
13664,MNT,Treatment
13676,免疫吸附,Treatment
13700,每天限食50%,Treatment
13711,靶向抗炎疗法,Treatment
13750,制动,Treatment
13779,超声引导下的乙醇经皮注射(PEI),Treatment
13879,柔韧性运动,Treatment
13962,生酮饮食,Treatment
13974,浸润,Treatment
13985,B细胞靶向治疗,Treatment
14025,间充质干细胞(MSCs)移植治疗,Treatment
14071,抗生素治疗,Treatment
14087,放射碘治疗,Treatment
14153,局部清创,Treatment
14224,充分引流脓液,Treatment
14246,短期极低限食,Treatment
14287,抗血小板治疗,Treatment
14312,寻找和去除诱因,Treatment
14351,局部感染坏死组织清创,Treatment
14401,EPCs移植,Treatment
14454,hAMSCs移植,Treatment
14486,化疗,Treatment
14493,热量限制,Treatment
14509,血液灌流,Treatment
14516,分子靶向治疗,Treatment
14518,全天人工胰岛,Treatment
14555,营养治疗,Treatment
14559,同位素131I10mCi治疗,Treatment
14586,低肉类摄入,Treatment
14588,肾脏替代治疗,Treatment
14600,补钠治疗,Treatment
14605,经胰腺动脉自体骨髓干细胞移植,Treatment
14769,减轻体重,Treatment
14775,补充白蛋白,Treatment
14808,间断限食联合连续限食,Treatment
14824,长期运动,Treatment
14844,基因治疗,Treatment
14864,强化生化方式,Treatment
14865,抗HIV感染,Treatment
14978,自体骨髓干细胞移植,Treatment
15072,起搏器,Treatment
15087,骨髓干细胞移植,Treatment
15139,限制饮食,Treatment
15193,降糖治疗,Treatment
15245,间断极低热量限食,Treatment
15287,饮食控制,Treatment
15375,患足减压,Treatment
15469,抗炎治疗,Treatment
15470,饮食调整,Treatment
15473,全身抗菌素抗感染,Treatment
15518,导管移植自体骨髓干细胞,Treatment
15519,干预治疗,Treatment
15533,间断限食,Treatment
15566,CR,Treatment
15567,RAI,Treatment
15585,口腔矫正器,Treatment
15683,抗肿瘤,Treatment
15688,自体非清髓造血干细胞移植(AHST),Treatment
15717,甲亢同位素,Treatment
15724,持续气道正压通气治疗,Treatment
