ent_id,ent_name,category
6263,肌肉症状,SideEff
6292,颜面或下肢水肿,SideEff
6315,情感障碍,SideEff
6370,无症状低血糖,SideEff
6406,降低了室颤阈,SideEff
6413,瘙痒,SideEff
6441,生殖道感染,SideEff
6491,鼻咽炎,SideEff
6509,骨髓抑制,SideEff
6522,血钾升高,SideEff
6534,皮肤瘙痒,SideEff
6633,洋地黄中毒,SideEff
6635,心动过速,SideEff
6735,上消化道出血,SideEff
6848,升高LDL_C,SideEff
6870,免疫原性反应,SideEff
6911,低血糖事件,SideEff
6960,肌酐轻度升高,SideEff
6987,胃肠道副作用,SideEff
7073,钠负荷过重,SideEff
7129,NODAT,SideEff
7156,影响生育,SideEff
7198,皮肤损伤,SideEff
7206,药物继发失效,SideEff
7269,虚弱,SideEff
7320,低磷血症,SideEff
7330,体重过度增加,SideEff
7362,胃肠道不适,SideEff
7596,眼周炎症的复发,SideEff
7706,减慢心率,SideEff
7711,不良反应,SideEff
7716,胃肠道反应,SideEff
7761,肝脏和神经毒性,SideEff
7776,肌肉痛,SideEff
7835,肝、肾功能损害,SideEff
7841,起体重增加,SideEff
7856,睡眠呼吸暂停加重,SideEff
7893,尿糖排出,SideEff
7912,肝脏肿大,SideEff
7925,糖耐量恶化,SideEff
7969,食欲旺盛,SideEff
8003,一过性便秘,SideEff
8102,胆汁淤积性黄疸,SideEff
8107,低血糖风险,SideEff
8251,无症状性低血糖,SideEff
8301,进行性的斜视,SideEff
8347,暂时性的恶心,SideEff
8362,无症状夜间低血糖,SideEff
8368,体重改变,SideEff
8419,头疼,SideEff
8442,心血管的风险,SideEff
8483,罕见肾功能改变,SideEff
8531,下颌骨坏死,SideEff
8553,移植后糖代谢紊乱,SideEff
8590,关节/肌肉疼痛,SideEff
8647,男性生殖道感染,SideEff
8779,肝功受损,SideEff
8800,体,SideEff
8883,激素撤退综合征,SideEff
8901,心率变异性进一步降低,SideEff
8909,神经毒性,SideEff
8933,胃肠道、心血管、肾损伤等不良反应,SideEff
9109,谷丙转氨酶升高,SideEff
9168,全身性不良反应,SideEff
9251,胃肠道的不良反应,SideEff
9425,水钠潴留,SideEff
9429,白细胞减少,SideEff
9504,体温升高,SideEff
9531,排气,SideEff
9594,上消化道不良反应,SideEff
9740,一过性眶周水肿,SideEff
9765,肝脏甲状腺毒性效应,SideEff
9767,促氧化,SideEff
9781,急性肝衰竭,SideEff
9867,血糖不良反应,SideEff
9927,致死性低血糖事件,SideEff
9944,肾小管毒性,SideEff
9945,消化道溃疡,SideEff
10067,肌痛,SideEff
10191,鼻后孔闭锁,SideEff
10389,胃胀,SideEff
10392,肠道穿孑L,SideEff
10424,肝、肾毒性,SideEff
10508,心搏骤停,SideEff
10521,足趾截肢,SideEff
10593,肌肉不适,SideEff
10612,胃肠道损伤,SideEff
10656,阴道流血,SideEff
10708,肾毒性,SideEff
10807,加重或加速β细胞衰竭,SideEff
10809,硬结皮疹,SideEff
10921,褐色尿,SideEff
10928,子宫内膜增生,SideEff
11001,胃纳差,SideEff
11020,低帆糖,SideEff
11023,生DKA,SideEff
11091,肌酐不可逆升高,SideEff
11117,胃肠道症状,SideEff
11118,心脏毒性,SideEff
11122,血压一过性升高,SideEff
11288,外周组织水肿,SideEff
11329,复合心血管事件,SideEff
11397,迷走神经的兴奋性进一步抑制,SideEff
11457,外阴阴道炎,SideEff
11558,致畸效应,SideEff
11663,致畸,SideEff
11722,关节肌肉酸痛,SideEff
11793,男性乳房增生,SideEff
11794,肝肾功能损害,SideEff
11851,女性生殖道感染,SideEff
11853,粒细胞减少症,SideEff
11859,泌尿生殖道事件,SideEff
11893,克雷伯氏肺炎,SideEff
11913,脑血管事件,SideEff
11947,胃肠道反,SideEff
12068,消化不良,SideEff
12085,骨髓造血系统相关症状,SideEff
12187,肝功能异常,SideEff
12298,细菌和霉菌感染,SideEff
12475,外阴阴道真菌感染,SideEff
12643,严重胰岛炎,SideEff
12690,肝细胞损害,SideEff
12737,致癌,SideEff
12768,心脏病发作,SideEff
12838,肝损,SideEff
12863,脱发,SideEff
12949,乳酸性酸中毒,SideEff
12987,空腹或夜间低血糖,SideEff
12989,医源性库欣综合征,SideEff
13019,低血糖,SideEff
13072,腹泻,SideEff
13128,低血糖症,SideEff
13200,手足综合征,SideEff
13256,高血钾,SideEff
13268,上呼吸道感染,SideEff
13361,腹痛,SideEff
13392,乏力,SideEff
13432,剥脱性皮肤损,SideEff
13496,影响糖脂代谢,SideEff
13544,药物性横纹肌溶解症,SideEff
13606,谷丙转氨酶(ALT)升高,SideEff
13607,腹部不适,SideEff
13633,消化道不良反应,SideEff
13687,肝酶升高,SideEff
13707,低血糖发生,SideEff
13719,出血倾向,SideEff
13857,关节痛,SideEff
13924,泌尿生殖道感染,SideEff
14278,肠道排气增多,SideEff
14379,致肿瘤,SideEff
14514,中毒性肝损害,SideEff
14558,低镁血症,SideEff
14582,消化道损伤,SideEff
14596,荨麻疹,SideEff
14599,体重影响,SideEff
14664,男子乳腺发育,SideEff
14665,肌损伤,SideEff
14687,一过性恶心,SideEff
14759,消化道症状,SideEff
14761,胃肠不适,SideEff
14805,用药后症状,SideEff
14940,阴道感染,SideEff
15005,呕吐,SideEff
15195,肌肉触痛,SideEff
15224,糖控制进行性恶化,SideEff
15301,使心率变异性进一步降低,SideEff
15304,肠蠕动改变,SideEff
15328,机会性感染,SideEff
15379,增加患者体重,SideEff
15643,痛风发作,SideEff
15647,胀气,SideEff
15672,乳酸性酸,SideEff
15690,体重增和,SideEff
