ent_id,ent_name,category
928,正常或轻度增加的血容量,Symptom
944,突发红肿灼痛,Symptom
959,二便无殊,Symptom
966,急性高血糖,Symptom
981,骨量下降,Symptom
982,胰岛素的相对或绝对缺乏,Symptom
1004,弹性好,Symptom
1007,血管内皮功能失调,Symptom
1009,低度炎症,Symptom
1018,双足麻木,Symptom
1024,右下肢无水肿,Symptom
1025,人格变化,Symptom
1042,躯体症状,Symptom
1062,皮肤纹理、骨突无改变,Symptom
1069,颈部无疤痕,Symptom
1078,疡深度达肌腱或韧带,Symptom
1119,局部感染,Symptom
1138,阵发性咳嗽,Symptom
1141,视物模糊,Symptom
1149,全身感染征象,Symptom
1159,皮肤无色素沉着,Symptom
1175,二便正常,Symptom
1182,突发性局部肌肉组织疼痛肿胀,Symptom
1200,耳蜗形态进行性退化,Symptom
1203,皮厚肉多,Symptom
1207,盗汗,Symptom
1223,寒战,Symptom
1224,患侧足部明显畸形,Symptom
1234,牙齿发育不良,Symptom
1252,左侧中鼻道见脓涕及痂皮,Symptom
1254,甲状腺外表现,Symptom
1259,易饥,Symptom
1263,一般情况较差,Symptom
1281,血糖增高,Symptom
1283,无力,Symptom
1288,深感觉和痛温觉的异常,Symptom
1294,精神神经系统的异常,Symptom
1332,高胰岛素水平,Symptom
1342,气管位置居中,Symptom
1348,眼睑肿胀,Symptom
1350,淡漠,Symptom
1368,手震颤,Symptom
1391,高雄激素表现,Symptom
1392,视神经受损,Symptom
1395,高尿钙,Symptom
1417,低通气事件,Symptom
1422,发作性抽搐,Symptom
1426,抽搐,Symptom
1436,胆道症状,Symptom
1437,感觉减退或缺失,Symptom
1443,骨龄延迟,Symptom
1456,体质虚弱,Symptom
1462,卵巢发育不良,Symptom
1464,口周面部和肢端麻木,Symptom
1467,自伤和他伤防护能力的下降,Symptom
1472,临床上无感染,Symptom
1474,正常蛋白尿,Symptom
1479,QT间期的延长,Symptom
1504,肺部感染样症状,Symptom
1507,长期严重疼痛,Symptom
1525,疲乏,Symptom
1529,眼底新生血管,Symptom
1533,精神症状,Symptom
1535,假骨折,Symptom
1553,胎动异常,Symptom
1565,QT间期延长,Symptom
1572,多血质面容,Symptom
1582,以下肢为著,Symptom
1595,肾素、血管紧张素2及醛固酮增高,Symptom
1612,面部肿胀,Symptom
1616,超重或肥胖,Symptom
1622,雄激素过高,Symptom
1651,视力迅速下降,Symptom
1659,双下肢皮肤色素沉着,Symptom
1673,气喘,Symptom
1691,有全身毒血症状,Symptom
1701,无白蛋白尿,Symptom
1717,低钙症状,Symptom
1731,自我评价低,Symptom
1735,硬结,Symptom
1740,咯血,Symptom
1745,翻身、站立困难,Symptom
1752,自主神经症状,Symptom
1776,痤疮,Symptom
1787,大血管斑块形成,Symptom
1788,急性高血糖症状,Symptom
1802,每年发作5~10次,Symptom
1809,高体重,Symptom
1828,第一跖趾关节肿痛,Symptom
1830,突然中断,Symptom
1838,四肢痉挛,Symptom
1841,心界不大,Symptom
1843,稀发月经,Symptom
1848,低钠低磷,Symptom
1849,出汗异常,Symptom
1877,软组织受累,Symptom
1886,餐后高血糖,Symptom
1888,足趾或足前端坏疽,Symptom
1900,近端肾小管功能受损,Symptom
1903,光滑,Symptom
1914,低氯性碱中毒,Symptom
1922,明显畏寒,Symptom
1944,月经失调,Symptom
1945,胰岛β细胞功能失常,Symptom
1956,左足红肿症状,Symptom
1988,原发性闭经,Symptom
2009,神经性溃疡,Symptom
2029,慢性低度炎症状态,Symptom
2040,眩晕,Symptom
2042,黏膜苍白坏死,Symptom
2044,持续性或复发性低血糖,Symptom
2049,精液异常,Symptom
2059,眶周症状,Symptom
2083,睡眠质量好,Symptom
2094,青少年起病,Symptom
2106,一侧下肢近端严重疼痛,Symptom
2133,双耳轻重不等,Symptom
2139,皮肤干燥,Symptom
2141,无伴发热恶寒,Symptom
2147,顽固性腹痛,Symptom
2149,血尿,Symptom
2150,双颞侧偏盲,Symptom
2151,少量痰中带血,Symptom
2156,眼胀,Symptom
2188,味觉障碍,Symptom
2190,血压昼夜节律的异常,Symptom
2196,局部不适,Symptom
2202,类感冒样或胃肠道症状,Symptom
2219,低钠,Symptom
2225,微量尿蛋白,Symptom
2258,母系遗传的心肌病,Symptom
2259,对血管紧张素2作用的相对抵抗,Symptom
2264,体重下降,Symptom
2266,肢体麻木,Symptom
2304,胰岛素的抵抗,Symptom
2308,单纯肾脏B超异常,Symptom
2322,脓性渗出,Symptom
2324,发作可自行中止,Symptom
2327,感染症状,Symptom
2343,腰围增大,Symptom
2348,全身出冷汗,Symptom
2365,皮肤黏膜念珠菌病,Symptom
2369,无脱水表现,Symptom
2374,酮症,Symptom
2382,肢体感觉异常,Symptom
2390,结节性增生,Symptom
2404,高血糖症状,Symptom
2427,单个肾囊肿,Symptom
2432,双下肺可闻及呼气相哮鸣音,Symptom
2440,气短,Symptom
2456,皮肤纹理变浅,Symptom
2475,生育能力受损,Symptom
2483,眼眶血管充血,Symptom
2492,肿痛迁延反复,Symptom
2497,尿沉渣异常,Symptom
2508,高肾素、高醛固酮血症,Symptom
2519,颈部淋巴结未扪及长大,Symptom
2522,发作时无口吐白沫,Symptom
2535,发病时间提前,Symptom
2541,胰岛素缺乏,Symptom
2542,感染中毒症状,Symptom
2568,溢乳,Symptom
2589,卵巢增大,Symptom
2591,有骨髓炎,Symptom
2604,结节进行性增大,Symptom
2650,腹痛缓解,Symptom
2663,单发、多发低回声区,Symptom
2666,极度消瘦,Symptom
2669,大部分或全部坏疽,Symptom
2678,失水,Symptom
2687,间歇性跛行,Symptom
2698,白色豆腐渣样排出物,Symptom
2713,原有的浅表溃疡恶化并累及软组织和(或)骨组织,Symptom
2715,硬结中有2个或2个以上,Symptom
2722,双下肢轻度对称性凹陷性水肿,Symptom
2724,单项垂体激素不足,Symptom
2730,长期血糖异常,Symptom
2733,坏疽影响到整个足,Symptom
2746,异常疼痛,Symptom
2750,智力低下,Symptom
2755,全身症状,Symptom
2758,晕厥,Symptom
2775,静脉串珠状,Symptom
2791,多项垂体激素不足,Symptom
2794,低血容量状态,Symptom
2799,左足反复破溃,Symptom
2829,乳腺发育,Symptom
2830,腹部肿物,Symptom
2840,炎症细胞浸润,Symptom
2842,增加体能,Symptom
2852,严重高血糖,Symptom
2862,新发生的溃疡,Symptom
2871,血糖紊乱,Symptom
2877,糖代谢水平异常,Symptom
2891,没有局部和全身并发症,Symptom
2904,日内、日间还是餐后血糖波动,Symptom
2947,局部肿胀,Symptom
2948,腹胀,Symptom
2958,双下肢麻木,Symptom
2974,肾小球毛细血管基底膜增厚,Symptom
2990,红,Symptom
2995,体毛稀,Symptom
2996,无自身免疫或胰岛素抵抗,Symptom
2997,血供丰富,Symptom
3004,糖利用障碍,Symptom
3012,脂肪堆积过多,Symptom
3037,食欲降低,Symptom
3038,夜间阵发性呼吸困难,Symptom
3042,慢性血糖水平增高,Symptom
3044,合并其他严重疾病,Symptom
3049,双足红肿症状,Symptom
3053,意识不清,Symptom
3060,凝视诱发的疼痛,Symptom
3067,尿路梗阻,Symptom
3073,心肌重构,Symptom
3082,轻度感染,Symptom
3094,无局部化脓或全身任何炎症征象,Symptom
3103,无其他不适,Symptom
3105,无明显临床症状,Symptom
3114,躯体严重畸形,Symptom
3120,生化紊乱,Symptom
3121,光敏性,Symptom
3135,双眼眼睑红斑,Symptom
3141,射精障碍,Symptom
3156,微痛,Symptom
3170,颈动脉内中膜增厚及斑块,Symptom
3176,足肿胀,Symptom
3183,尿白蛋白排泄增加,Symptom
3192,勃起功能异常,Symptom
3203,肝功能障碍,Symptom
3208,手足搐搦症,Symptom
3222,眼外肌大小,Symptom
3247,蛋白尿,Symptom
3252,传导阻滞,Symptom
3263,轴向肌肉萎缩症,Symptom
3264,阴腋毛无脱落,Symptom
3271,心前区不适,Symptom
3295,Graefe征阴性,Symptom
3298,抑郁障碍,Symptom
3303,节律齐,Symptom
3307,认知功能衰退,Symptom
3312,淋漓灼痛,Symptom
3326,神志清晰,Symptom
3327,排尿频数,Symptom
3341,低激素水平,Symptom
3363,非肥胖,Symptom
3365,眼外肌受累,Symptom
3379,卵巢多囊样改变,Symptom
3381,脂肪大量堆积,Symptom
3387,右上肢水肿减轻,Symptom
3392,早期无痛或微痛,Symptom
3396,高血压危象,Symptom
3404,反复波动的高糖,Symptom
3408,病理征(-),Symptom
3426,局部发热,Symptom
3428,高钙血症,Symptom
3442,辐凑反射正常,Symptom
3468,乳腺及生殖器萎缩,Symptom
3516,性功能异常,Symptom
3526,临床体征,Symptom
3530,胸痛症状加重,Symptom
3531,感觉丧失,Symptom
3542,腱反射减低,Symptom
3562,肠道吸收不良,Symptom
3574,球结膜水肿,Symptom
3576,关节酸痛,Symptom
3579,肢体无力,Symptom
3581,第二性征发育不良,Symptom
3585,眼睑挛缩≥2mm,Symptom
3589,无需发生在进食后,Symptom
3595,两肺野炎症性改变,Symptom
3601,左足红肿加重,Symptom
3609,口渴,Symptom
3616,发作时间持续为10s至1min不等,Symptom
3629,乳房肥大,Symptom
3640,无明显症状,Symptom
3642,发作时可见四肢、面部痉挛抽搐,Symptom
3675,胰岛素需要量显著增高,Symptom
3688,少尿,Symptom
3690,声音嘶哑仍存在,Symptom
3704,腰椎骨质明显稀疏,Symptom
3727,皮肤瘙痒不适,Symptom
3747,低钾,Symptom
3757,精神状态及毛色光泽变差,Symptom
3773,颜面部及双下肢水肿,Symptom
3779,脂肪堆积增多,Symptom
3785,微血管异常,Symptom
3790,单核细胞因子分泌异常,Symptom
3809,右足溃疡,Symptom
3811,甲状腺肿大,Symptom
3819,恶心呕吐,Symptom
3821,发作时间超过30min,Symptom
3829,不明原因的体重下降,Symptom
3831,急性视野缺损,Symptom
3835,血管内皮细胞受损,Symptom
3838,间断微量白蛋白尿,Symptom
3842,浮肿,Symptom
3858,血压昼夜节律的异常改变,Symptom
3864,无明显眼痛,Symptom
3882,各瓣膜区未闻及病理性杂音,Symptom
3906,双手水平细颤(+),Symptom
3907,肾小管间质损伤,Symptom
3909,全天血糖波动较大,Symptom
3913,非特异性症状,Symptom
3916,肿物8cm×8cm×8cm,Symptom
3954,卵巢多囊,Symptom
3959,出生时出现双侧听力下降,Symptom
3973,反应迟钝,Symptom
3980,伴随多种靶器官的损害,Symptom
3986,颈部肿块,Symptom
3989,非特异性血管炎症状,Symptom
3996,生长障碍,Symptom
4000,右颈部可见10cm×10cm肿块,Symptom
4014,胃口差,Symptom
4030,夜间高血糖,Symptom
4033,皮温高于健侧2℃以上,Symptom
4036,日间血糖波动,Symptom
4050,神经系统症状,Symptom
4056,骨密度低,Symptom
4058,肾小管功能减退,Symptom
4062,无高血压发作,Symptom
4064,清晨至早餐前血糖升高,Symptom
4068,尿蛋白排泄增加,Symptom
4073,垂体肿大,Symptom
4074,低比重尿,Symptom
4077,体重迅速增长,Symptom
4086,皮肤细腻,Symptom
4112,感觉迟钝,Symptom
4130,慢性无排卵,Symptom
4137,深部脓肿,Symptom
4143,DKA昏迷),Symptom
4172,对事物失去兴趣或愉快感,Symptom
4177,与排便及尿路症状无关,Symptom
4182,睡眠呼吸紊乱,Symptom
4190,全身疲乏,Symptom
4197,单纯蛋白尿,Symptom
4205,生长速度未明显减缓,Symptom
4209,无怕热,Symptom
4211,血脂代谢异常,Symptom
4221,甘油三酯增高,Symptom
4238,胰岛细胞功能受损,Symptom
4239,维持黄体功能,Symptom
4268,软骨钙质沉积,Symptom
4275,感觉共济失调,Symptom
4280,高尿磷,Symptom
4284,尿检异常,Symptom
4297,伤口愈合延迟,Symptom
4303,精神状态不佳,Symptom
4306,突眼,Symptom
4310,行走缓慢,Symptom
4313,嗜睡加重,Symptom
4316,活动度好,Symptom
4338,无血管杂音,Symptom
4339,性欲下降,Symptom
4341,智力减退,Symptom
4351,认知功能损伤,Symptom
4361,周围感觉迟钝、严重减退,Symptom
4366,男性性早熟,Symptom
4389,单纯肾源性血尿,Symptom
4397,乳腺发育达到或超出Tanner四级水平,Symptom
4399,肝脾不大,Symptom
4409,智力和发育障碍,Symptom
4420,临床蛋白尿,Symptom
4424,者的病灶缩小、逐渐稳定,Symptom
4434,口周及肢端麻木,Symptom
4436,胰岛素敏感性改变,Symptom
4439,筋膜下感染扩散,Symptom
4440,月经紊乱,Symptom
4460,黄体生成,Symptom
4461,肾小球系膜增生,Symptom
4467,足趾刺痛,Symptom
4473,脱水,Symptom
4476,受损肌肉的突然疼痛,Symptom
4480,脂肪的异位集聚,Symptom
4501,寒冷及劳累后明显,Symptom
4536,呈常染色体显性遗传,Symptom
4548,左足红肿,Symptom
4555,排卵障碍,Symptom
4590,精神萎靡,Symptom
4635,便秘,Symptom
4641,低血渗,Symptom
4644,瞳孔散大,Symptom
4663,咽干,Symptom
4675,性满意度降低,Symptom
4677,代谢异常,Symptom
4686,皮下可触及包块,Symptom
4693,低血镁,Symptom
4695,热感,Symptom
4700,低肾素活性,Symptom
4709,神经精神症状,Symptom
4734,无水肿,Symptom
4738,稀烂便,Symptom
4752,肾脏出现影响健康的结构或功能异常,Symptom
4768,多尿,Symptom
4772,尿钙降低,Symptom
4787,后发际低,Symptom
4799,甲状腺2°肿大,Symptom
4800,脂肪向心性堆积,Symptom
4824,易于骨折,Symptom
4825,心前区疼痛,Symptom
4848,早时相胰岛素分泌缺失,Symptom
4850,可以无甲状腺肿大,Symptom
4854,眼阜水肿,Symptom
4874,短暂意识丧失,Symptom
4881,低钙血症,Symptom
4902,附近骨突清晰可见,Symptom
4906,感觉的缺失或异常,Symptom
4959,清晨空腹和早餐后的血糖异常升高,Symptom
4961,骨皮质质量(corticalbonequality)受损,Symptom
4973,排汗异常,Symptom
4976,IRMA,Symptom
4977,增大的卵巢中可见大小不等的卵泡,Symptom
4987,高尿糖,Symptom
4998,第二性征不发育,Symptom
4999,钠潴留,Symptom
5004,白细胞升高,Symptom
5005,出汗减少,Symptom
5006,β细胞进行性功能降低,Symptom
5015,体重减轻,Symptom
5021,反复四肢无力,Symptom
5030,与或不与进食有关,Symptom
5098,系统兴奋性增高,Symptom
5101,感觉障碍,Symptom
5109,夜尿增多,Symptom
5120,积脓,Symptom
5130,眼睑水肿,Symptom
5143,躁动,Symptom
5145,年龄较大,Symptom
5149,增生肥大,Symptom
5152,深反射消失,Symptom
5174,静息疼痛,Symptom
5200,生长发育明显迟于同龄人,Symptom
5203,听力逐渐减退,Symptom
5211,肾性低钾,Symptom
5239,血容量过多,Symptom
5243,心血管功能紊乱,Symptom
5244,射精延迟,Symptom
5266,颈蹼,Symptom
5282,失去生活自理能力,Symptom
5285,消化障碍,Symptom
5316,发音正常,Symptom
5319,腋毛及阴毛脱落,Symptom
5320,妊娠期间高血糖,Symptom
5323,慢性高血糖持续状态,Symptom
5329,日间嗜睡,Symptom
5332,绝经提早,Symptom
5343,眼睑挛缩,Symptom
5348,肾脏病理改变,Symptom
5355,空间定向困难,Symptom
5358,突眼征,Symptom
5359,大汗,Symptom
5361,端坐呼吸,Symptom
5369,持续性低血糖,Symptom
5387,进行性肾小球滤过率降低,Symptom
5391,发育滞后,Symptom
5401,有效循环容量减少,Symptom
5455,发作间期有轻微手足麻木感,Symptom
5460,行走、举手困难,Symptom
5462,精神萎靡缺乏欲望,Symptom
5489,骨龄加速,Symptom
5491,青春不发育,Symptom
5497,眼睑充血,Symptom
5499,急性血糖波动,Symptom
5502,无突眼征,Symptom
5513,阴蒂肥大,Symptom
5543,毛发杂乱无光,Symptom
5544,眼球较正常人突出≥3mm,Symptom
5547,餐后高TG血症,Symptom
5550,睑裂闭合不全,Symptom
5559,高血糖状态,Symptom
5572,神经轴索变性萎缩,Symptom
5575,呃逆,Symptom
5585,最终脱落并从尿液中排出,Symptom
5598,饥饿感增加,Symptom
5617,高泌乳素血症,Symptom
5656,体型肥胖,Symptom
5671,间断乏力,Symptom
5675,无初潮,Symptom
5686,无尿,Symptom
5687,温度觉异常,Symptom
5703,尿浓缩能力受损,Symptom
5716,脂肪分布异性化,Symptom
5749,男性假两性畸形,Symptom
5754,神志恍惚,Symptom
5760,胰岛素分泌减少,Symptom
5768,硬肿病,Symptom
5774,类脂质渐进性坏死,Symptom
5777,侵略和去抑制,Symptom
5792,左心增大,Symptom
5822,睡眠中呼吸紊乱,Symptom
5825,但伴有足溃疡危险因素,Symptom
5830,双下肢乏力,Symptom
5851,心排血量增加,Symptom
5856,表情淡漠,Symptom
5885,多血质外貌,Symptom
5888,棕褐色,Symptom
5891,α细胞功能失调,Symptom
5892,结节内部呈黄白色鱼肉样改变及部份钙化,Symptom
5897,瞬目减少,Symptom
5900,低血糖史,Symptom
5902,“反复口干,Symptom
5910,下肢无力,Symptom
5911,认知功能减退,Symptom
5941,皮肤完整(溃疡形成前),Symptom
5977,外耳及中耳、脑干、大脑皮层的形态或生理异常,Symptom
5988,焦虑不安,Symptom
6029,极高值白蛋白尿,Symptom
6047,雄激素过多,Symptom
6050,缓慢性心律失常,Symptom
6064,无发热时也有发作,Symptom
6084,细胞体积逐渐变小,Symptom
6097,疼痛,Symptom
6126,神经元丢失,Symptom
6133,右足肿胀,Symptom
6137,多于发热时发作,Symptom
6150,发作性低血糖,Symptom
6160,低脂肪酸血症,Symptom
6175,甲状腺下缘一囊实性肿物,Symptom
6201,溃疡边缘可见少量分泌物及增生角质层,Symptom
6211,摄食减少,Symptom
6214,正中神经选择性传导异常,Symptom
6220,体内胰岛素含量绝对缺乏,Symptom
6225,失眠,Symptom
6229,无或轻微疼痛,Symptom
6247,非对称性关节肿痛,Symptom
6268,压痛(+),Symptom
6271,忧郁,Symptom
6279,左足肿胀,Symptom
6291,情绪低落,Symptom
6297,慢性无排卵性不孕,Symptom
6305,关节疼痛,Symptom
6321,四肢抽搐,Symptom
6322,低血钙心肌病,Symptom
6325,血渗透压下降,Symptom
6333,提早绝经,Symptom
6371,黑便,Symptom
6388,右侧牙痛,Symptom
6391,双肺呼吸音减低,Symptom
6392,劳累后上述症状加重,Symptom
6395,延迟射精,Symptom
6402,双眼眼睑轻度水肿,Symptom
6404,不能翻身,Symptom
6408,增加心脏负荷,Symptom
6415,肾功能改变,Symptom
6432,眼睑及结膜充血,Symptom
6433,嗜睡,Symptom
6440,最终影响到整个耳蜗所有毛细胞及支持细胞,Symptom
6464,肾小管功能异常,Symptom
6471,易怒,Symptom
6472,记忆减退,Symptom
6480,易疲劳,Symptom
6481,软组织肿胀减轻,Symptom
6516,第二性征发育迟缓,Symptom
6520,指尖麻木,Symptom
6524,双肺呼吸音稍粗,Symptom
6538,动脉血压升高,Symptom
6549,皮肤颜色的急剧变化,Symptom
6554,外生殖器畸形,Symptom
6560,上腹痛,Symptom
6577,持续10余秒至数天不等,Symptom
6594,手足抽搐,Symptom
6608,双侧阴唇可扪及包块,Symptom
6621,"肝右肋下1cm可及,质软,无触痛",Symptom
6625,糖调节异常,Symptom
6626,腕管综合征,Symptom
6649,无压痛,Symptom
6658,足皮肤表面溃疡,Symptom
6674,自主神经功能障碍,Symptom
6675,脂肪组织快速沉积,Symptom
6686,无明显感染征象,Symptom
6714,局部疼痛加剧,Symptom
6717,腕以下神经传导异常,Symptom
6727,致死性酮症酸中毒,Symptom
6760,高血糖波动,Symptom
6762,麻木,Symptom
6780,无明显体重下降,Symptom
6789,心慌,Symptom
6790,血样液体溢出,Symptom
6791,下颌部位压痛不明显,Symptom
6798,无光泽,Symptom
6801,呼吸困难症状减轻,Symptom
6807,阴毛腋毛脱落,Symptom
6827,口干,Symptom
6833,皮肤红润,Symptom
6841,累及肌肉、筋膜或关节,Symptom
6861,规律性月经,Symptom
6871,性激素异常,Symptom
6874,骨组织微细结构破坏,Symptom
6879,肿胀,Symptom
6887,手足麻木,Symptom
6899,声音低沉,Symptom
6917,双侧震动觉及触觉消失,Symptom
6942,牙周袋内可有积脓,Symptom
6953,精神健康,Symptom
6965,急性代谢紊乱,Symptom
6971,加压素抵抗,Symptom
6974,有“无感知”低血糖病史,Symptom
6986,弱智,Symptom
7005,手抖,Symptom
7013,胸痛,Symptom
7037,喜睡,Symptom
7039,矛盾的胸腹呼吸运动,Symptom
7040,眼球运动障碍,Symptom
7042,栓塞,Symptom
7044,累及肌肉、肌腱、关节、骨骼,Symptom
7046,颅高压症状,Symptom
7047,尿中伴砂石,Symptom
7067,潮式呼吸,Symptom
7068,不能行走,Symptom
7072,胰腺结石,Symptom
7076,全身皮肤、黏膜色素沉着,Symptom
7094,低尿钙,Symptom
7100,脂肪含量增加,Symptom
7103,踝反射消失,Symptom
7104,双眼结膜充血,Symptom
7106,压痛,Symptom
7116,皮温高,Symptom
7130,小睾丸,Symptom
7149,女性性腺发育不良,Symptom
7160,认知和记忆能力减退,Symptom
7186,持续微量白蛋白尿,Symptom
7191,神经功能退化,Symptom
7217,视力模糊,Symptom
7221,低酮血症,Symptom
7223,全身情况包括糖代谢稳定,Symptom
7227,眼睑下垂,Symptom
7263,糖尿病高渗,Symptom
7285,睾丸容积小,Symptom
7289,左足反复溃烂,Symptom
7326,单纯代谢紊乱,Symptom
7328,骨关节痛,Symptom
7344,胰岛功能丧失,Symptom
7356,存在β细胞功能缺陷,Symptom
7382,明显心脏缺血表现,Symptom
7384,肾功能严重损伤,Symptom
7419,双下肢红色斑丘疹,Symptom
7423,慢性高血糖,Symptom
7433,肌肉无力和萎缩,Symptom
7434,双侧乳房缩小,Symptom
7437,抑郁状态,Symptom
7438,月经来潮,Symptom
7443,体重无明显改变,Symptom
7444,全身无力,Symptom
7446,仍未缓解、结节无缩小,Symptom
7479,新生儿脂肪异常,Symptom
7485,心室重构,Symptom
7494,口腔黏膜干燥,Symptom
7505,高血,Symptom
7512,口周、肢端麻木,Symptom
7529,含铁血黄素沉积,Symptom
7536,较晚初潮(≥16岁),Symptom
7545,手套.袜套样感觉障碍,Symptom
7555,胰岛β细胞损害,Symptom
7559,非肥胖糖尿病患者起病较早,Symptom
7583,反复发作的空腹低血糖,Symptom
7584,高三酰甘油,Symptom
7587,肿物,Symptom
7593,晨起高血压,Symptom
7610,基础胰岛功能损伤,Symptom
7613,夜间血压升高,Symptom
7615,月经不调,Symptom
7620,日夜持续,Symptom
7629,女性颗粒细胞凋亡增加,Symptom
7638,持续性微量白蛋白尿,Symptom
7644,斜颈,Symptom
7645,痛风石形成,Symptom
7664,睡眠质量下降,Symptom
7670,双手腕、肘关节疼痛,Symptom
7680,倦怠乏力,Symptom
7683,畏光,Symptom
7687,强迫坐位,Symptom
7690,急性远端对称性神经痛,Symptom
7697,发作性头晕出汗,Symptom
7712,内分泌生殖轴紊乱,Symptom
7715,双眼眼阜无肿胀,Symptom
7717,心脏收缩功能降低,Symptom
7730,触痛,Symptom
7738,指骨趾骨畸形,Symptom
7744,在皮下脂肪层以内,Symptom
7759,青春期第二性征不发育,Symptom
7760,NA,Symptom
7764,陶瑟征阳性,Symptom
7765,颈部淋巴结肿大,Symptom
7773,怕冷,Symptom
7779,脂肪增加,Symptom
7787,阳痿,Symptom
7791,未闻及干湿性啰音,Symptom
7797,尿少身肿,Symptom
7798,渗出或玻璃体出血,Symptom
7799,冷感,Symptom
7806,糖尿病性水疱病,Symptom
7809,劳力性呼吸困难,Symptom
7816,阵发性高血压,Symptom
7819,流泪,Symptom
7820,足底溃疡合并感染,Symptom
7844,发作性四肢乏力,Symptom
7845,心肺及腹部查体阴性,Symptom
7846,白日嗜睡,Symptom
7850,眶周持续性肿胀,Symptom
7852,促使卵泡成熟,Symptom
7854,渐进性的记忆力减退,Symptom
7858,步行困难,Symptom
7859,集中心性肥胖,Symptom
7878,长期低钾,Symptom
7879,神志淡漠,Symptom
7891,酮症症状,Symptom
7897,肺间质-肺泡出血,Symptom
7910,伸舌震颤阳性,Symptom
7916,身高矮小,Symptom
7941,性欲障碍,Symptom
7942,局部或足特殊部位的坏疽,Symptom
7962,系膜区基质增多,Symptom
7964,心率缓慢,Symptom
7965,甲基化紊乱,Symptom
7973,睡眠差,Symptom
7980,轻度脱水,Symptom
7987,边界欠清,Symptom
8013,热,Symptom
8020,无震颤,Symptom
8030,黑色素的沉积,Symptom
8032,联带运动能力差,Symptom
8051,腹痛消失,Symptom
8054,突发头痛,Symptom
8064,持续稳定的高糖,Symptom
8067,尿中夹有砂石,Symptom
8072,雄激素性脱发,Symptom
8087,复合神经感觉异常,Symptom
8089,机体代谢紊乱,Symptom
8094,大量胸水,Symptom
8110,初潮提早,Symptom
8124,内分泌症状,Symptom
8133,月经正常,Symptom
8145,皮肤红肿,Symptom
8149,心率减慢,Symptom
8155,跌倒和骨折风险的增加,Symptom
