from,to,rel
心悸,甲状腺功能亢进症,Symptom_Disease
手抖,甲状腺功能亢进症,Symptom_Disease
怕热多汗,甲状腺功能亢进症,Symptom_Disease
消瘦,甲状腺功能亢进症,Symptom_Disease
反复心悸,甲状腺功能亢进症,Symptom_Disease
反复心悸,甲亢,Symptom_Disease
消瘦,甲亢,Symptom_Disease
反复心悸,克氏征,Symptom_Disease
反复心悸,Graves病,Symptom_Disease
怕热多汗,克氏征,Symptom_Disease
怕热多汗,Graves病,Symptom_Disease
心悸,克氏征,Symptom_Disease
消瘦,克氏征,Symptom_Disease
手抖,克氏征,Symptom_Disease
蛋白尿,慢性肾脏病,Symptom_Disease
肾功能衰退,慢性肾脏病,Symptom_Disease
低血糖,代谢紊乱,Symptom_Disease
体重增加,T2DM,Symptom_Disease
关节疼痛,T2DM,Symptom_Disease
不适,T2DM,Symptom_Disease
三多一少,糖尿病,Symptom_Disease
胰岛素抵抗相关的表现,2型糖尿病,Symptom_Disease
黑棘皮病,2型糖尿病,Symptom_Disease
高血压,2型糖尿病,Symptom_Disease
血脂异常,2型糖尿病,Symptom_Disease
PCOS,2型糖尿病,Symptom_Disease
肥胖,2型糖尿病,Symptom_Disease
高血糖,2型糖尿病,Symptom_Disease
微量白蛋白尿,2型糖尿病,Symptom_Disease
疼痛,神经病变,Symptom_Disease
原发性或继发性闭经,PCOS,Symptom_Disease
多毛,PCOS,Symptom_Disease
痤疮,PCOS,Symptom_Disease
月经稀少,PCOS,Symptom_Disease
停经,PCOS,Symptom_Disease
高雄激素血症,PCOS,Symptom_Disease
起病缓慢,2型糖尿病,Symptom_Disease
症状不明显,2型糖尿病,Symptom_Disease
发病年龄较大,2型糖尿病,Symptom_Disease
肥胖,肥胖,Symptom_Disease
肥胖,胰岛素抵抗,Symptom_Disease
超重,糖尿病,Symptom_Disease
肥胖,糖尿病,Symptom_Disease
神经病变,糖尿病,Symptom_Disease
疼痛,糖尿病,Symptom_Disease
胰岛素抵抗,NAFLD,Symptom_Disease
维生素D不足,骨质疏松,Symptom_Disease
骨折,骨质疏松,Symptom_Disease
排卵异常,PCOS,Symptom_Disease
胰岛素抵抗,PCOS,Symptom_Disease
肥胖,PCOS,Symptom_Disease
糖脂代谢紊乱,PCOS,Symptom_Disease
高血糖,PCOS,Symptom_Disease
夜间低氧血症,睡眠呼吸暂停综合征,Symptom_Disease
肾脏细胞肥大,糖尿病肾病,Symptom_Disease
脂质代谢异常,HUA,Symptom_Disease
发作性抽搐,HDR,Symptom_Disease
听力下降,HDR,Symptom_Disease
面神经征,HDR,Symptom_Disease
陶瑟征阳性,HDR,Symptom_Disease
以低钙引起的手足搐搦,HDR,Symptom_Disease
耳聋,HDR,Symptom_Disease
肾发育不良,HDR,Symptom_Disease
发作性抽搐,高热惊厥,Symptom_Disease
多于发热时发作,高热惊厥,Symptom_Disease
无发热时也有发作,高热惊厥,Symptom_Disease
发作时可见四肢、面部痉挛抽搐,高热惊厥,Symptom_Disease
发作时间持续为10s至1min不等,高热惊厥,Symptom_Disease
可自行好转,高热惊厥,Symptom_Disease
发作时无口吐白沫,高热惊厥,Symptom_Disease
发作间期无特殊不适,高热惊厥,Symptom_Disease
每年发作5~10次,高热惊厥,Symptom_Disease
发作性口角,高热惊厥,Symptom_Disease
四肢痉挛,高热惊厥,Symptom_Disease
抽搐,高热惊厥,Symptom_Disease
发作时伴精神淡漠,高热惊厥,Symptom_Disease
呼之不对答,高热惊厥,Symptom_Disease
每次持续约10~15s,高热惊厥,Symptom_Disease
每天发作10余次,高热惊厥,Symptom_Disease
发作间期有轻微手足麻木感,高热惊厥,Symptom_Disease
无伴发热恶寒,高热惊厥,Symptom_Disease
听力差,神经性耳聋,Symptom_Disease
双耳鼓膜无出血或穿孔,双耳感音神经性耳聋,Symptom_Disease
右耳为甚,双耳感音神经性耳聋,Symptom_Disease
双耳听力欠佳,双耳感音神经性耳聋,Symptom_Disease
发作性抽搐,双耳感音神经性耳聋,Symptom_Disease
听力下降,双耳感音神经性耳聋,Symptom_Disease
出生时出现双侧听力下降,HDR综合征,Symptom_Disease
双耳轻重不等,HDR综合征,Symptom_Disease
耳蜗形态进行性退化,HDR综合征,Symptom_Disease
开始为外顶部毛细胞,HDR综合征,Symptom_Disease
最终影响到整个耳蜗所有毛细胞及支持细胞,HDR综合征,Symptom_Disease
进行性感觉性听力损失,HDR综合征,Symptom_Disease
外耳及中耳、脑干、大脑皮层的形态或生理异常,HDR综合征,Symptom_Disease
神经肌肉兴奋性升高,HDR综合征,Symptom_Disease
手足搐搦症,HDR综合征,Symptom_Disease
低血钙心肌病,HDR综合征,Symptom_Disease
癫痫发作,HDR综合征,Symptom_Disease
发作性抽搐,感音性神经性耳聋,Symptom_Disease
听力下降,感音性神经性耳聋,Symptom_Disease
面神经征,感音性神经性耳聋,Symptom_Disease
陶瑟征阳性,感音性神经性耳聋,Symptom_Disease
以低钙引起的手足搐搦,甲状旁腺功能减退-感音神经性耳聋-肾发育不良,Symptom_Disease
耳聋,甲状旁腺功能减退-感音神经性耳聋-肾发育不良,Symptom_Disease
肾发育不良,甲状旁腺功能减退-感音神经性耳聋-肾发育不良,Symptom_Disease
蛋白尿,HDR,Symptom_Disease
血脂紊乱,2型糖尿病,Symptom_Disease
肝脂肪变性,NAFLD,Symptom_Disease
肝脂肪变性,糖尿病,Symptom_Disease
胰岛素抵抗,糖尿病,Symptom_Disease
CK一过性升高,继发性肌病,Symptom_Disease
妊娠反应,酮症,Symptom_Disease
酮症,糖尿病酮症酸中毒,Symptom_Disease
酮症,DKA,Symptom_Disease
酮症,DK,Symptom_Disease
酮症,糖尿病酮症,Symptom_Disease
高血糖状态,糖尿病,Symptom_Disease
肾功能严重损伤,糖尿病酮症,Symptom_Disease
肾阈值增高,糖尿病酮症,Symptom_Disease
脱水,DKA,Symptom_Disease
酸中毒,DKA,Symptom_Disease
意识障碍,DKA,Symptom_Disease
症状不典型,DKA,Symptom_Disease
腹痛,DKA,Symptom_Disease
高血糖,糖尿病急症,Symptom_Disease
单纯的高血糖,糖尿病急症,Symptom_Disease
怀孕,糖尿病,Symptom_Disease
酮症症状,糖尿病,Symptom_Disease
代谢失代偿状态,糖尿病,Symptom_Disease
代谢紊乱,DKA,Symptom_Disease
糖代谢异常,GDM,Symptom_Disease
神经功能障碍,DKA,Symptom_Disease
神经功能障碍,DK,Symptom_Disease
智力低下,酮症,Symptom_Disease
神经功能障碍,酮症,Symptom_Disease
血糖偏高,代谢性DK,Symptom_Disease
高血糖危象,糖尿病,Symptom_Disease
糖尿病高渗,糖尿病,Symptom_Disease
高渗状态,糖尿病,Symptom_Disease
胸闷,糖尿病,Symptom_Disease
气促,糖尿病,Symptom_Disease
腹痛,糖尿病,Symptom_Disease
昏迷,糖尿病,Symptom_Disease
少尿,糖尿病,Symptom_Disease
高血糖,糖尿病,Symptom_Disease
多饮,1型糖尿病,Symptom_Disease
多尿,1型糖尿病,Symptom_Disease
酮症,1型糖尿病,Symptom_Disease
多食,糖尿病,Symptom_Disease
体重下降,糖尿病,Symptom_Disease
高血糖,特殊类型糖尿病,Symptom_Disease
明显体重减轻,1型糖尿病,Symptom_Disease
体型消瘦,1型糖尿病,Symptom_Disease
酮尿,1型糖尿病,Symptom_Disease
酮症酸中毒,1型糖尿病,Symptom_Disease
暂时性血糖增高,创伤,Symptom_Disease
暂时性血糖增高,急性感染,Symptom_Disease
消瘦,肥胖,Symptom_Disease
低通气,OSAHS,Symptom_Disease
呼吸暂停,OSAHS,Symptom_Disease
暂时性肾功能减退,肾功能不全,Symptom_Disease
认知障碍,老年糖尿病,Symptom_Disease
认知功能减退,老年糖尿病神经系统损害,Symptom_Disease
认知障碍,老年综合征,Symptom_Disease
尿失禁,老年综合征,Symptom_Disease
呼吸暂停,阻塞性睡眠呼吸暂停低通气综合征,Symptom_Disease
低通气事件,OSAHS,Symptom_Disease
矛盾的胸腹呼吸运动,OSAHS,Symptom_Disease
睡眠中呼吸紊乱,OSAHS,Symptom_Disease
打鼾,OSAHS,Symptom_Disease
白日嗜睡,OSAHS,Symptom_Disease
肥胖,OSAHS,Symptom_Disease
胰岛素抵抗,OSAHS,Symptom_Disease
晨起高血压,OSAHS,Symptom_Disease
遗尿,OSAHS,Symptom_Disease
夜尿增多,OSAHS,Symptom_Disease
性功能障碍,OSAHS,Symptom_Disease
性格改变,OSAHS,Symptom_Disease
慢性咳嗽,OSAHS,Symptom_Disease
夜间缺氧,OSAHS,Symptom_Disease
暂时性肾功能减退,肾病,Symptom_Disease
多食,1型糖尿病,Symptom_Disease
消瘦,1型糖尿病,Symptom_Disease
疲乏无力,1型糖尿病,Symptom_Disease
遗尿,1型糖尿病,Symptom_Disease
食欲降低,1型糖尿病,Symptom_Disease
消瘦,2型糖尿病,Symptom_Disease
认知障碍,心脑血管事件,Symptom_Disease
呼吸暂停,多器官损害,Symptom_Disease
呼吸暂停,睡眠呼吸疾病,Symptom_Disease
晨起高血压,顽固难治性高血压,Symptom_Disease
高血糖,脆性糖尿病,Symptom_Disease
低血糖,脆性糖尿病,Symptom_Disease
餐后高血糖,2型糖尿,Symptom_Disease
餐后高血糖,2型糖尿病,Symptom_Disease
高血,2型糖尿病,Symptom_Disease
高血糖,低血糖,Symptom_Disease
高血糖,1型糖尿病,Symptom_Disease
胰岛素抵抗,2型糖尿病,Symptom_Disease
功能紊乱,内质网应激,Symptom_Disease
细胞凋亡,内质网应激,Symptom_Disease
斑块,冠心病,Symptom_Disease
甲状腺外表现,Graves病,Symptom_Disease
反复心悸,甲状腺功能亢进,Symptom_Disease
双眼突出,甲状腺功能亢进,Symptom_Disease
消瘦,甲状腺功能亢进,Symptom_Disease
心悸,甲状腺功能亢进,Symptom_Disease
畏光,甲状腺功能亢进,Symptom_Disease
流泪,甲状腺功能亢进,Symptom_Disease
眼胀,甲状腺功能亢进,Symptom_Disease
眼痛,甲状腺功能亢进,Symptom_Disease
复视,甲状腺功能亢进,Symptom_Disease
眼睑肿胀,GO,Symptom_Disease
上睑退缩,GO,Symptom_Disease
下落迟缓,GO,Symptom_Disease
瞬目减少,GO,Symptom_Disease
凝视,GO,Symptom_Disease
单眼或双眼突出,GO,Symptom_Disease
眼球活动受限,GO,Symptom_Disease
复视,GO,Symptom_Disease
眼睑退缩,Graves眼病,Symptom_Disease
甲状腺功能异常,Graves眼病,Symptom_Disease
眼球突出,Graves眼病,Symptom_Disease
视神经功能障碍,Graves眼病,Symptom_Disease
视力下降,Graves眼病,Symptom_Disease
视野异常,Graves眼病,Symptom_Disease
眼外肌受累,Graves眼病,Symptom_Disease
眼球活动受限,Graves眼病,Symptom_Disease
眼征,GO,Symptom_Disease
单侧突眼,GO,Symptom_Disease
单侧突眼,眼眶炎性假瘤,Symptom_Disease
单侧突眼,眼肌炎,Symptom_Disease
单侧突眼,眶内肿瘤,Symptom_Disease
单侧突眼,眶周感染性疾病,Symptom_Disease
心悸,甲状腺毒症,Symptom_Disease
消瘦,甲状腺毒症,Symptom_Disease
眼征,Graves病,Symptom_Disease
突眼,GO,Symptom_Disease
眼外肌受累,GO,Symptom_Disease
眼睑退缩,GO,Symptom_Disease
甲状腺功能异常,GO,Symptom_Disease
双眼突出,GO,Symptom_Disease
软组织受累,GO,Symptom_Disease
角膜严重受累,眼病,Symptom_Disease
视力进行性下降,眼病,Symptom_Disease
视力进行性下降,GO,Symptom_Disease
角膜严重受累,GO,Symptom_Disease
球内或球后压迫疼痛感,眼病,Symptom_Disease
凝视诱发的疼痛,眼病,Symptom_Disease
眼睑充血,眼病,Symptom_Disease
眼睑水肿结膜充血,眼病,Symptom_Disease
球结膜水肿,眼病,Symptom_Disease
眼阜水肿,眼病,Symptom_Disease
眼胀,眼病,Symptom_Disease
眼痛,眼病,Symptom_Disease
双眼眼睑中度水肿,眼病,Symptom_Disease
双眼眼睑红斑,眼病,Symptom_Disease
双眼结膜充血,眼病,Symptom_Disease
双眼球结膜水肿,眼病,Symptom_Disease
双眼眼阜无肿胀,眼病,Symptom_Disease
单眼突出,GO,Symptom_Disease
视力短期内进行性下降,GO,Symptom_Disease
眼球干燥,眼病,Symptom_Disease
局部不适,眼病,Symptom_Disease
眼睑闭合不全,角膜病,Symptom_Disease
复视,眼病,Symptom_Disease
非持续性复视,GO,Symptom_Disease
复视,Graves眼病,Symptom_Disease
角膜受累,GO,Symptom_Disease
眼胀,GO,Symptom_Disease
无明显眼痛,GO,Symptom_Disease
双眼眼睑轻度水肿,GO,Symptom_Disease
双眼眼睑无红斑,GO,Symptom_Disease
双眼结膜充血较前好转,GO,Symptom_Disease
双眼球结膜无水肿,GO,Symptom_Disease
双眼眼阜无肿胀,GO,Symptom_Disease
甲状腺外表现,Graves眼病,Symptom_Disease
眼睑退缩,眼病,Symptom_Disease
软组织受累,眼病,Symptom_Disease
眼球干燥,角膜病,Symptom_Disease
局部不适,角膜病,Symptom_Disease
体重下降,AIIAD,Symptom_Disease
乏力,AIIAD,Symptom_Disease
低钠血症,AIIAD,Symptom_Disease
短暂意识丧失,脑震荡,Symptom_Disease
乏力,继发性肾上腺皮质功能减退,Symptom_Disease
头晕,继发性肾上腺皮质功能减退,Symptom_Disease
月经紊乱,更年期综合征,Symptom_Disease
头昏,AIIAD,Symptom_Disease
下肢无力,AIIAD,Symptom_Disease
疼痛,AIIAD,Symptom_Disease
咯血,浅表性胃炎,Symptom_Disease
咳嗽,浅表性胃炎,Symptom_Disease
盗汗,浅表性胃炎,Symptom_Disease
多尿,浅表性胃炎,Symptom_Disease
多饮,浅表性胃炎,Symptom_Disease
呕吐,浅表性胃炎,Symptom_Disease
腹痛,浅表性胃炎,Symptom_Disease
发热,浅表性胃炎,Symptom_Disease
乏力,浅表性胃炎,Symptom_Disease
纳差,浅表性胃炎,Symptom_Disease
恶心,浅表性胃炎,Symptom_Disease
空泡蝶鞍,继发性肾上腺皮质功能减退,Symptom_Disease
恶心,AIIAD,Symptom_Disease
皮肤无色素沉着,特发性孤立性ACTH缺乏症,Symptom_Disease
瘙痒,AIIAD,Symptom_Disease
双下肢红色斑丘疹,AIIAD,Symptom_Disease
消瘦,AIIAD,Symptom_Disease
食欲增强,继发性肾上腺皮质功能减退,Symptom_Disease
体重未再下降,继发性肾上腺皮质功能减退,Symptom_Disease
麻木消失,AIIAD,Symptom_Disease
纳差,AIIAD,Symptom_Disease
低血糖,AIIAD,Symptom_Disease
乏力,特发性孤立性ACTH缺乏症,Symptom_Disease
消瘦,特发性孤立性ACTH缺乏症,Symptom_Disease
低钠血症,AIIAb,Symptom_Disease
乏力,AIIAb,Symptom_Disease
体重下降,AIIAb,Symptom_Disease
睡眠尚可,头颅外伤,Symptom_Disease
大便正常,头颅外伤,Symptom_Disease
夜尿增多,头颅外伤,Symptom_Disease
不嗜咸食,头颅外伤,Symptom_Disease
复视,慢性支气管炎,Symptom_Disease
视野缺损,慢性支气管炎,Symptom_Disease
视力下降,慢性支气管炎,Symptom_Disease
多尿,慢性支气管炎,Symptom_Disease
阴腋毛无脱落,过敏性鼻炎,Symptom_Disease
怕冷,过敏性鼻炎,Symptom_Disease
瘙痒,慢性鼻炎,Symptom_Disease
双下肢红色斑丘疹,慢性鼻炎,Symptom_Disease
特发性生长激素缺乏,单纯性ACTH缺乏,Symptom_Disease
特发性低促性腺激素性性腺功能减退,单纯性ACTH缺乏,Symptom_Disease
空泡蝶鞍,自身免疫性疾病,Symptom_Disease
性功能减退,特发性孤立性ACTH缺乏症,Symptom_Disease
月经紊乱,特发性孤立性ACTH缺乏症,Symptom_Disease
甲状腺功能异常,产后甲状腺炎,Symptom_Disease
甲状腺功能异常,PPT,Symptom_Disease
甲状腺功能异常,自身免疫性甲状腺疾病,Symptom_Disease
β细胞损伤,2型糖尿病,Symptom_Disease
餐后低血压,高血压,Symptom_Disease
非杓型血压,老年糖尿病,Symptom_Disease
非杓型血压,高血压,Symptom_Disease
空腹高血糖,糖尿病,Symptom_Disease
胰岛素分泌受损,IUGR,Symptom_Disease
胰岛素敏感性改变,IUGR,Symptom_Disease
胰岛素分泌受损,2型糖尿病,Symptom_Disease
胰岛素敏感性改变,2型糖尿病,Symptom_Disease
高糖,内分泌疾病,Symptom_Disease
高脂,内分泌疾病,Symptom_Disease
胰岛素的抵抗,胰岛素抵抗,Symptom_Disease
大血管斑块形成,动脉粥样硬化,Symptom_Disease
高糖,动脉粥样硬化,Symptom_Disease
高脂,动脉粥样硬化,Symptom_Disease
主动脉斑块形成,2型糖尿病,Symptom_Disease
基础胰岛功能损伤,1型糖尿病,Symptom_Disease
血脂异常,高血压,Symptom_Disease
血糖,DPN,Symptom_Disease
间歇性跛行,LEAD,Symptom_Disease
间歇性跛行,肢端坏疽,Symptom_Disease
静息痛,慢性严重肢体缺血,Symptom_Disease
缺血性溃疡,慢性严重肢体缺血,Symptom_Disease
溃疡,神经病变,Symptom_Disease
坏疽,神经病变,Symptom_Disease
感觉减退或缺失,神经病变,Symptom_Disease
感觉缺乏,糖尿病,Symptom_Disease
皮肤干燥、皲裂,糖尿病自主神经病变,Symptom_Disease
动静脉短路,糖尿病自主神经病变,Symptom_Disease
间歇性跛行,周围动脉病变,Symptom_Disease
麻木,神经病变,Symptom_Disease
刺痛,神经病变,Symptom_Disease
夜间的疼痛,神经病变,Symptom_Disease
周围感觉迟钝、严重减退,神经病变,Symptom_Disease
感觉缺失,神经病变,Symptom_Disease
感觉缺失,周围神经病变,Symptom_Disease
畸形,糖尿病,Symptom_Disease
胼胝,糖尿病,Symptom_Disease
溃疡,糖尿病,Symptom_Disease
足畸形,糖尿病慢性并发症,Symptom_Disease
足踝部畸形,糖尿病,Symptom_Disease
浮肿,糖尿病,Symptom_Disease
皮肤温度升高,糖尿病,Symptom_Disease
全身感染征象,糖尿病足病,Symptom_Disease
原有的浅表溃疡恶化并累及软组织和(或)骨组织,糖尿病足病,Symptom_Disease
新发生的溃疡,糖尿病足病,Symptom_Disease
皮肤颜色的急剧变化,糖尿病足病,Symptom_Disease
下肢动脉的狭窄或闭塞,下肢动脉病变,Symptom_Disease
下肢不适,糖尿病性LEAD,Symptom_Disease
运动时出现下肢不适,LEAD,Symptom_Disease
感觉异常,糖尿病,Symptom_Disease
感觉的缺失或异常,神经性溃疡,Symptom_Disease
局部感觉正常,缺血性溃疡,Symptom_Disease
皮肤温度低,缺血性溃疡,Symptom_Disease
局部疼痛加剧,糖尿病足病,Symptom_Disease
红肿,糖尿病足病,Symptom_Disease
高血糖,高血压,Symptom_Disease
全身感染征象,骨髓炎,Symptom_Disease
原有的浅表溃疡恶化并累及软组织和(或)骨组织,播散性的蜂窝组织炎,Symptom_Disease
新发生的溃疡,播散性的蜂窝组织炎,Symptom_Disease
血糖,糖尿病并发症,Symptom_Disease
下肢动脉的狭窄或闭塞,PAD,Symptom_Disease
下肢动脉的狭窄或闭塞,外周动脉疾病,Symptom_Disease
下肢不适,LEAD,Symptom_Disease
静息痛,糖尿病性LEAD,Symptom_Disease
缺血性溃疡,糖尿病性LEAD,Symptom_Disease
溃疡,糖尿病足病,Symptom_Disease
坏疽,糖尿病足病,Symptom_Disease
感觉减退或缺失,足病,Symptom_Disease
感觉减退或缺失,末梢神经病,Symptom_Disease
皮肤干燥、皲裂,足病,Symptom_Disease
动静脉短路,足病,Symptom_Disease
缺乏感觉,周围动脉病变,Symptom_Disease
缺乏感觉,缺血性病变,Symptom_Disease
缺乏感觉,足病变,Symptom_Disease
麻木,足病,Symptom_Disease
刺痛,足病,Symptom_Disease
疼痛,足病,Symptom_Disease
夜间的疼痛,足病,Symptom_Disease
周围感觉迟钝、严重减退,足病,Symptom_Disease
感觉缺失,足病,Symptom_Disease
足畸形,足病,Symptom_Disease
足畸形,糖尿病足病,Symptom_Disease
足踝部畸形,周围神经病变,Symptom_Disease
浮肿,周围神经病变,Symptom_Disease
皮肤温度升高,周围神经病变,Symptom_Disease
溃疡,周围神经病变,Symptom_Disease
感觉的缺失或异常,溃疡,Symptom_Disease
低血糖,糖尿病,Symptom_Disease
代谢性酸中毒,糖、脂肪和蛋白代谢严重紊乱综合征,Symptom_Disease
高血酮,糖、脂肪和蛋白代谢严重紊乱综合征,Symptom_Disease
高血糖,糖、脂肪和蛋白代谢严重紊乱综合征,Symptom_Disease
意识障碍,低血糖,Symptom_Disease
代谢性酸中毒,1型糖尿病,Symptom_Disease
高血酮,1型糖尿病,Symptom_Disease
高血糖,DKA,Symptom_Disease
高血酮,DKA,Symptom_Disease
代谢性酸中毒,DKA,Symptom_Disease
智能和体能的缺陷,老年综合征,Symptom_Disease
自伤和他伤防护能力的下降,老年综合征,Symptom_Disease
跌倒和骨折风险的增加,老年综合征,Symptom_Disease
抑郁,老年综合征,Symptom_Disease
失明,糖尿病,Symptom_Disease
致残,糖尿病,Symptom_Disease
智能障碍,糖尿病,Symptom_Disease
糖代谢水平异常,糖尿病,Symptom_Disease
肥胖,老年糖尿病,Symptom_Disease
低血糖,老年糖尿病,Symptom_Disease
低血糖,1型糖尿病,Symptom_Disease
糖尿,老年糖尿病,Symptom_Disease
低血糖,2型糖尿病,Symptom_Disease
痛风,高尿酸血症,Symptom_Disease
痛风石,高尿酸血症,Symptom_Disease
乏力,老年糖尿病,Symptom_Disease
心悸,老年糖尿病,Symptom_Disease
水肿,老年糖尿病,Symptom_Disease
足部皮肤溃烂,足癣,Symptom_Disease
足部皮肤溃烂,甲癣,Symptom_Disease
感觉异常,DPN,Symptom_Disease
肢体麻木,DPN,Symptom_Disease
疼痛,DPN,Symptom_Disease
骨关节病变,DPN,Symptom_Disease
精神异常,DPN,Symptom_Disease
认知障碍,DPN,Symptom_Disease
认知功能障碍,老年糖尿病,Symptom_Disease
腹型肥胖,睡眠呼吸暂停综合征(OSAS),Symptom_Disease
空腹高血糖,猝死,Symptom_Disease
高胰岛素血症,猝死,Symptom_Disease
清晨高血压,猝死,Symptom_Disease
疼痛,老年综合征,Symptom_Disease
用药过多,老年综合征,Symptom_Disease
空腹血糖受损,糖尿病,Symptom_Disease
糖耐量减低,糖尿病,Symptom_Disease
糖尿,糖尿病急性并发症和难治性感染,Symptom_Disease
胃肠道反应,2型糖尿病,Symptom_Disease
体重减轻,2型糖尿病,Symptom_Disease
痛风石,痛风,Symptom_Disease
乏力,不典型症状或无症状心肌梗死,Symptom_Disease
心悸,不典型症状或无症状心肌梗死,Symptom_Disease
水肿,不典型症状或无症状心肌梗死,Symptom_Disease
足部皮肤溃烂,糖尿病,Symptom_Disease
骨关节病变,外周神经病变(DPN),Symptom_Disease
精神异常,外周神经病变(DPN),Symptom_Disease
认知障碍,外周神经病变(DPN),Symptom_Disease
高血糖,老年糖尿病,Symptom_Disease
空腹高血糖,睡眠呼吸暂停综合征(OSAS),Symptom_Disease
高胰岛素血症,睡眠呼吸暂停综合征(OSAS),Symptom_Disease
清晨高血压,睡眠呼吸暂停综合征(OSAS),Symptom_Disease
白蛋白尿,NAFLD,Symptom_Disease
精神萎靡,高尿酸,Symptom_Disease
毛色干枯发黄,高尿酸,Symptom_Disease
高血尿酸,高尿酸血症,Symptom_Disease
高血尿酸,嘌呤代谢紊乱,Symptom_Disease
高血糖,ASCVD,Symptom_Disease
睡眠呼吸暂停,慢性肾病,Symptom_Disease
间断性夜间低氧血症,OSAHS,Symptom_Disease
微量白蛋白尿,OSAHS,Symptom_Disease
微量白蛋白尿,低氧血症,Symptom_Disease
夜间睡眠质量欠佳,OSAHS,Symptom_Disease
总睡眠时间缩短,OSAHS,Symptom_Disease
日间嗜睡,OSAHS,Symptom_Disease
胰岛素抵抗,亚临床甲减,Symptom_Disease
腹痛,FCPD,Symptom_Disease
胰腺结石,FCPD,Symptom_Disease
脂肪泻,FCPD,Symptom_Disease
消瘦,FCPD,Symptom_Disease
反复腹痛,FCPD,Symptom_Disease
体型消瘦,FCPD,Symptom_Disease
胰管结石,FCPD,Symptom_Disease
脂肪化,自身免疫性肝病,Symptom_Disease
脂肪化,病毒性肝炎,Symptom_Disease
脂肪化,肝癌,Symptom_Disease
